name,reviews,rating
TownePlace Suites Anaheim Maingate Near Angel Stadium,"Great place to stay, especially if you will be here a while or are traveling with family.",5
TownePlace Suites Anaheim Maingate Near Angel Stadium,Worst visit ever!,1
TownePlace Suites Anaheim Maingate Near Angel Stadium,"Average at best, this location shows its wear tear",3
TownePlace Suites Anaheim Maingate Near Angel Stadium,PERFECT LOCATION FOR BASEBALL,4
TownePlace Suites Anaheim Maingate Near Angel Stadium,Great stay at Disney!,5
TownePlace Suites Anaheim Maingate Near Angel Stadium,"Good brand, but poor uptake",2
TownePlace Suites Anaheim Maingate Near Angel Stadium,Pretty good place - would stay again,3
TownePlace Suites Anaheim Maingate Near Angel Stadium,Very friendly staff !!,5
Maison de Macarty,Outstanding service,5
Hotel Storyville,Extremely accomodating host in a great location!,5
Econo Lodge,THE WORST PLACE EVER!!!!,1
Ace Hotel New Orleans,Disappointing,3
Ace Hotel New Orleans,Great experience,4
Ace Hotel New Orleans,Watch out for the concrete column in room 601!,3
XV Beacon,"Perfect location, attentive service and luxurious rooms",5
Bricco Suites,Suite hideaway,5
Bricco Suites,Great location,5
Beacon Hill Hotel and Bistro,not bad,4
Embassy Suites by Hilton Boston at Logan Airport,Nice place with a 5 minute shuttle ride,5
The College Club of Boston,good,5
The College Club of Boston,Brief stop-over,5
The College Club of Boston,Victorian Ambiance,3
The College Club of Boston,An Underwhelming Bed,4
The College Club of Boston,Like staying over at a friend's,5
The College Club of Boston,Shared bathroom,3
The College Club of Boston,Noisy on the weekends,3
"The Roosevelt New Orleans, A Waldorf Astoria Hotel",Grand historic old hotel,4
"The Roosevelt New Orleans, A Waldorf Astoria Hotel",Best Hotel in New Orleans,5
Cornstalk Hotel,2-day stay,5
Cornstalk Hotel,Historic Charm on Royal St,4
Cornstalk Hotel,Cornstalk Hotel,4
Cornstalk Hotel,Wonderful Old New Orleans Hotel,5
Cornstalk Hotel,Wonderful stay,5
Cornstalk Hotel,Could easily be so much more.,3
Cornstalk Hotel,Love this Hotel!!!!,5
Cornstalk Hotel,Cornstalk,5
Cornstalk Hotel,Excellent Place to Stay,5
Cornstalk Hotel,I would return- to the 1st floor!,3
Cornstalk Hotel,So close to everything.,5
Cornstalk Hotel,Such a great historic place to stay!,5
French Quarter Suites Hotel,Roaches. Rudeness. Regret.,1
French Quarter Suites Hotel,One Great Experience!!!,5
French Quarter Suites Hotel,Not very happy with the service.,2
French Quarter Suites Hotel,HIDDEN GEM,5
French Quarter Suites Hotel,Not worth the money,3
French Quarter Suites Hotel,It is in the French Quarter.,4
French Quarter Suites Hotel,Dad's birthday!,5
Soniat House,"Lovely hotel, but...",4
Soniat House,"An Absolute Gem, Superb Staff, Bliss! Every Boutique Hotel should use this as its template",5
The Pontchartrain Hotel,Closed for remodel,1
The Pontchartrain Hotel,Wonderful hotel,5
The Pontchartrain Hotel,World-class service in a comfy setting with great music and views,5
The Pontchartrain Hotel,Average at best,3
The Pontchartrain Hotel,"Older hotel, but a quality experience",4
Martinique Motel,Pleasently surprized,4
The Annex at The Chelsea,Not Worth it!!!,1
The Annex at The Chelsea,Getaway,1
The Annex at The Chelsea,Crack House Living,1
The Annex at The Chelsea,Worst experience ever!!!!!,1
The Annex at The Chelsea,Over 30? Stay away!,1
The Annex at The Chelsea,Great Interior Renovations and Very Comfortable!,5
The Annex at The Chelsea,"Very, very disappointed with this dump",1
The Annex at The Chelsea,"NOT shabby chic, just shabby",1
The Annex at The Chelsea,Chelsea Annex is somewhere I would not recommend!,2
The Annex at The Chelsea,Chelsea Annex should be embarrassed charging for rooms,1
The Annex at The Chelsea,American Horror Story,2
The Annex at The Chelsea,Nice looking is all it is,3
The Annex at The Chelsea,Bday party stay,5
The Annex at The Chelsea,Worst hotel ever in AC,1
The Annex at The Chelsea,Not worth the money,2
The Annex at The Chelsea,Great Stay,4
Eden Roc Inn & Suites,"Clean, Convenient and Comfy",4
Eden Roc Inn & Suites,"Looks all new, close to Disney, and low price, with good parking",5
Eden Roc Inn & Suites,A basic hotel walking distance to Disney,3
Eden Roc Inn & Suites,"Simple, Clean, & Convenient",5
Eden Roc Inn & Suites,I liked it,4
Eden Roc Inn & Suites,Convenient,4
Eden Roc Inn & Suites,Awkward setup,2
Eden Roc Inn & Suites,Great price for Disney,4
Eden Roc Inn & Suites,Great find near Disney,5
Best Western Courtesy Inn,"Amazing hotel, great staff, family friendly",5
Best Western Courtesy Inn,1 night getaway,4
Best Western Courtesy Inn,Perfect for a Disneyland Trip,5
Best Western Courtesy Inn,Great location for Disney,4
Best Western Courtesy Inn,Very close to Disneyland but...,2
Best Western Courtesy Inn,"Great service and room, not so great internet",4
Best Western Courtesy Inn,"Great stay, very close to Disneyland",4
Best Western Courtesy Inn,"Good location, clean rooms",4
Best Western Courtesy Inn,Excellent,5
Park Vue Inn,"A nice stay, great location",4
Park Vue Inn,Perfect for Dinseyland visit,5
Park Vue Inn,Our second time. We love Park Vue!,4
Park Vue Inn,Right Across Disney's Entrance,3
Park Vue Inn,This is truly my home away from home,5
Holiday Inn Anaheim-Resort Area,Decent hotel close to Disneyland,3
Holiday Inn Anaheim-Resort Area,Ideal For Disney,4
Holiday Inn Anaheim-Resort Area,Clean,3
Holiday Inn Anaheim-Resort Area,employees exceptional,5
Holiday Inn Anaheim-Resort Area,Great Service,4
Holiday Inn Anaheim-Resort Area,Enjoyed the trip,4
Pacific Inn,Dirty but cheap,2
Quality Inn & Suites Anaheim Maingate,Don't Waste Your Money,1
Best Western Envoy Inn,Home Away from home.,5
Best Western Envoy Inn,Nice stay.,4
Best Western Envoy Inn,Don't stay Atlantic City NJ,2
Best Western Envoy Inn,Will never stay here again,1
Best Western Envoy Inn,best deal for the price,4
Best Western Envoy Inn,Very nice!!!,5
Best Western Envoy Inn,Beware,1
Best Western Envoy Inn,"Surprising very nice, clean and close to most things.",4
Best Western Envoy Inn,Comfortable and Cozy near the Boardwalk,4
Best Western Envoy Inn,Good night sleep,4
Best Western Envoy Inn,Pleasantly surprised,4
Best Western Envoy Inn,One step above seedy,3
Best Western Envoy Inn,Sharleen's Review,4
Best Western Envoy Inn,No Complaints,3
Best Western Envoy Inn,My Stay HERE!,3
Best Western Envoy Inn,The hotel was alright,3
Best Western Envoy Inn,Great location disappointing overall,3
Best Western Envoy Inn,"Nice room, good value",5
Best Western Envoy Inn,Nice rooms short way from the boardwalk,4
Best Western Seven Seas,It was an horrible trip,1
Best Western Seven Seas,nice hotel near downtown SD,4
Best Western Seven Seas,Nice place and very affordable,5
Best Western Seven Seas,"So, so hotel.",3
Best Western Seven Seas,Location and WIFI were great!,3
Best Western Seven Seas,Staycation,4
Best Western Seven Seas,Close to everything but watch the room type you rent,3
Best Western Seven Seas,Last Minute Trip,5
Best Western Seven Seas,Good place to stay,5
Best Western Seven Seas,Nice Place,4
Best Western Seven Seas,Awesome staff.....mostly. Great hotel otherwise!,5
Best Western Seven Seas,It Looks Like Hawaii,5
Best Western Seven Seas,seven seas,2
Best Western Seven Seas,San Diego Stay,5
Best Western Seven Seas,No sleep,1
Best Western Seven Seas,Ok,3
Best Western Seven Seas,Insects,2
Best Western Seven Seas,Slow speed Internet also need refurbishing,2
Best Western Seven Seas,Excellent Motel--Stay here--Look No further!,5
Embassy Suites by Hilton Philadelphia - Center City,Modern Renovated Rooms,4
Rodeway Inn San Diego Near Qualcomm Stadium,"ONE DIRECTION, San Diego!",3
Rodeway Inn San Diego Near Qualcomm Stadium,Good choice!,4
Rodeway Inn San Diego Near Qualcomm Stadium,A nice place to stay,4
Rodeway Inn San Diego Near Qualcomm Stadium,Poor Customer Service Practices,1
Holiday Inn Express San Diego Sea World - Beach Area,Best value hotel!!!,5
Holiday Inn Express San Diego Sea World - Beach Area,Excellent,5
Grande Colonial La Jolla,Awesome,4
Grande Colonial La Jolla,An OUSTANDING hotel!,5
Grande Colonial La Jolla,Great Experience,5
Grande Colonial La Jolla,Great Location!,5
Residence Inn San Diego Central,Such a great hotel!,5
SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,Wonderful place to stay,5
SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,"Small Rooms 4 Family of Four,",3
Fairfield Inn Philadelphia Airport,Excellent staff,5
Fairfield Inn Philadelphia Airport,Good hotel for the price,4
Fairfield Inn Philadelphia Airport,Stopover at Philly,3
Fairfield Inn Philadelphia Airport,Temporary work assignment,4
Fairfield Inn Philadelphia Airport,Thank you!,5
Hyatt Regency Orlando International Airport,A Excellet Stay,5
Hilton Garden Inn Napa,Very good choice in Napa valley,4
NOPSI Hotel New Orleans,EXCELLENT HOTEL,5
NOPSI Hotel New Orleans,"Newer Hotel, Great Customer Service, Quiet",4
NOPSI Hotel New Orleans,Luxury comfort in the heart of NOLA,5
NOPSI Hotel New Orleans,Wonderful Hotel and Perfect Holiday Stay!,5
NOPSI Hotel New Orleans,Luxury NOLA Hotel,5
NOPSI Hotel New Orleans,Class Act! Loved the Building!,5
NOPSI Hotel New Orleans,Great hotel for Marci Gras!,5
NOPSI Hotel New Orleans,OH. HELL. NO.,2
NOPSI Hotel New Orleans,Not yet,3
NOPSI Hotel New Orleans,Horrible,1
NOPSI Hotel New Orleans,Beautiful New Orleans Hotel!,5
NOPSI Hotel New Orleans,Wonderful New Hotel - Stay Here!,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton","Perfect location, helpful staff, nice room",5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Hidden Gem!!,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton","Troubadour New Orleans, LA",5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Awsome Experience,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Staff made our anniversary!,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Stay here!!!,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Go elsewhere for your NOLA stay!,1
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Trendy and Hip,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Ansxing,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Fantastic Staff and Wonderful Facilities,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Best birthday,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great hotel with great service!,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Mini Vacay,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",New Orleans,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great Stay,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Modern and funky,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Upscale Hotel close to everything,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Wonderful stay,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",small and swanky,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Birthday Weekend,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Diamond in the Rough,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Academic Visit to New Orleans at Tulane University,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Pretty good stay,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great hotel,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",New Orleans,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Honestly great-lacks a pool!,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",awesome stay,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Wonderful Service,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Cute hotel at perfect location!,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Hot Water and Internet issues,2
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Super Stay,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Three Days in The Crescent City,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Loved everything about this hotel! Especially the staff.,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Nice and hip property,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great New Hotel!,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Mixed reviews,3
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Newer hotel offers comfy beds and spacious rooms,4
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",A great experience!!!,5
"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Loved it!,5
Courtyard Seattle Downtown/Lake Union,Had no problem,4
Courtyard Seattle Downtown/Lake Union,Seasoned Traveler,5
Courtyard Seattle Downtown/Lake Union,Nice view and location,4
Courtyard Seattle Downtown/Lake Union,Vastly overpriced,1
Courtyard Seattle Downtown/Lake Union,"Excellent Stay. Great View, Close To Lake Restaurants",5
Courtyard Seattle Downtown/Lake Union,Excellent location and very good rooms,5
Courtyard Seattle Downtown/Lake Union,Ideal location close to downtown,5
Courtyard Seattle Downtown/Lake Union,Had no problem,4
Courtyard Seattle Downtown/Lake Union,Location is Everything,4
Courtyard Seattle Downtown/Lake Union,"Good Hotel, Great Location",4
Courtyard Seattle Downtown/Lake Union,Beautiful stay in Seattle,4
Courtyard Seattle Downtown/Lake Union,Great location and recently updated.,4
Courtyard Seattle Downtown/Lake Union,Not even a complimentary bottle of water for 200/night,2
Courtyard Seattle Downtown/Lake Union,Very very good!!!,4
Courtyard Seattle Downtown/Lake Union,Brief Comfortable Stay,5
Courtyard Seattle Downtown/Lake Union,by a lovely lake...,4
Courtyard Seattle Downtown/Lake Union,Stellar service experience.,5
Courtyard Seattle Downtown/Lake Union,Great Family Stay Before A Cruise,4
Courtyard Seattle Downtown/Lake Union,Great Staff!,4
Courtyard Seattle Downtown/Lake Union,Great location and good service,4
Courtyard Seattle Downtown/Lake Union,Favorite Marriott in Seattle,5
Courtyard Seattle Downtown/Lake Union,Nice Property but Expensive,4
Hyatt House Seattle/Downtown,Hyatt House is pet friendly,5
Hyatt House Seattle/Downtown,Great location lousy service,2
Hyatt House Seattle/Downtown,Leisure trip,5
Hyatt House Seattle/Downtown,"It All Depends on the Size of the Room, Day and Time of Arrival",3
Hyatt House Seattle/Downtown,Close to many attractions,5
Hyatt House Seattle/Downtown,A hotel to remember,5
Hyatt House Seattle/Downtown,Hidden (In Plain Sight) Gem,5
Hyatt House Seattle/Downtown,Location is everything,5
Hyatt House Seattle/Downtown,New Years in Seattle,5
Hyatt House Seattle/Downtown,Good space for rate,4
Hyatt House Seattle/Downtown,Convenient but not worth the cost,3
Hyatt House Seattle/Downtown,"Excellent Stay, tremendous location",5
Hyatt House Seattle/Downtown,Fantastic hotel!,5
Hyatt House Seattle/Downtown,"Fun trip, great place!",5
Hyatt House Seattle/Downtown,"Roomy rooms, great amenities",4
Hyatt House Seattle/Downtown,Seattle,4
Hyatt House Seattle/Downtown,"Expectations set high, but no delivery",2
